epoch,utc,lat,lng,alt_m,speed2d_ms,speed3d_ms,fix,dop,payload
1784771420984,2026-07-23T01:50:20.984Z,-23.6052668,-46.8362033,831.196,0.288,0.290,3,120,14
1784771421036,2026-07-23T01:50:21.036Z,-23.6052668,-46.8362032,831.172,0.256,0.290,3,120,14
1784771421088,2026-07-23T01:50:21.088Z,-23.6052668,-46.8362032,831.154,0.131,0.260,3,120,14
1784771421140,2026-07-23T01:50:21.140Z,-23.6052669,-46.8362032,831.149,0.088,0.140,3,120,14
1784771421192,2026-07-23T01:50:21.192Z,-23.6052670,-46.8362031,831.157,0.134,0.100,3,120,14
1784771421244,2026-07-23T01:50:21.244Z,-23.6052671,-46.8362031,831.159,0.145,0.140,3,120,14
1784771421296,2026-07-23T01:50:21.296Z,-23.6052672,-46.8362030,831.147,0.146,0.150,3,120,14
1784771421348,2026-07-23T01:50:21.348Z,-23.6052671,-46.8362029,831.130,0.079,0.150,3,120,14
1784771421401,2026-07-23T01:50:21.401Z,-23.6052670,-46.8362029,831.122,0.078,0.090,3,120,14
1784771421453,2026-07-23T01:50:21.453Z,-23.6052670,-46.8362030,831.133,0.050,0.090,3,120,14
1784771421505,2026-07-23T01:50:21.505Z,-23.6052670,-46.8362029,831.116,0.030,0.060,3,120,14
1784771421557,2026-07-23T01:50:21.557Z,-23.6052671,-46.8362029,831.111,0.035,0.060,3,120,14
1784771421609,2026-07-23T01:50:21.609Z,-23.6052672,-46.8362029,831.109,0.098,0.060,3,120,14
1784771421661,2026-07-23T01:50:21.661Z,-23.6052672,-46.8362030,831.110,0.086,0.110,3,120,14
1784771421713,2026-07-23T01:50:21.713Z,-23.6052672,-46.8362029,831.093,0.054,0.100,3,120,14
1784771421765,2026-07-23T01:50:21.765Z,-23.6052673,-46.8362031,831.113,0.146,0.080,3,120,14
1784771421817,2026-07-23T01:50:21.817Z,-23.6052674,-46.8362031,831.121,0.188,0.150,3,120,14
1784771421870,2026-07-23T01:50:21.870Z,-23.6052675,-46.8362032,831.123,0.210,0.190,3,120,15
1784771421928,2026-07-23T01:50:21.928Z,-23.6052676,-46.8362033,831.135,0.222,0.210,3,120,15
1784771421986,2026-07-23T01:50:21.986Z,-23.6052677,-46.8362034,831.139,0.245,0.220,3,120,15
1784771422044,2026-07-23T01:50:22.044Z,-23.6052677,-46.8362034,831.137,0.193,0.250,3,120,15
1784771422102,2026-07-23T01:50:22.102Z,-23.6052677,-46.8362034,831.130,0.095,0.200,3,120,15
1784771422161,2026-07-23T01:50:22.161Z,-23.6052677,-46.8362034,831.139,0.105,0.100,3,120,15
1784771422219,2026-07-23T01:50:22.219Z,-23.6052677,-46.8362034,831.144,0.064,0.110,3,120,15
1784771422277,2026-07-23T01:50:22.277Z,-23.6052677,-46.8362033,831.133,0.055,0.070,3,120,15
1784771422335,2026-07-23T01:50:22.335Z,-23.6052678,-46.8362034,831.132,0.098,0.060,3,120,15
1784771422394,2026-07-23T01:50:22.394Z,-23.6052679,-46.8362034,831.121,0.181,0.100,3,120,15
1784771422452,2026-07-23T01:50:22.452Z,-23.6052679,-46.8362035,831.151,0.052,0.190,3,120,15
1784771422510,2026-07-23T01:50:22.510Z,-23.6052680,-46.8362035,831.146,0.133,0.060,3,120,15
1784771422568,2026-07-23T01:50:22.568Z,-23.6052681,-46.8362035,831.146,0.098,0.140,3,120,15
1784771422627,2026-07-23T01:50:22.627Z,-23.6052681,-46.8362035,831.135,0.060,0.100,3,120,15
1784771422685,2026-07-23T01:50:22.685Z,-23.6052682,-46.8362036,831.143,0.118,0.070,3,120,15
1784771422743,2026-07-23T01:50:22.743Z,-23.6052683,-46.8362034,831.138,0.180,0.120,3,120,15
1784771422801,2026-07-23T01:50:22.801Z,-23.6052683,-46.8362035,831.148,0.134,0.180,3,120,15
1784771422860,2026-07-23T01:50:22.860Z,-23.6052684,-46.8362035,831.160,0.118,0.130,3,120,16
1784771422921,2026-07-23T01:50:22.921Z,-23.6052684,-46.8362035,831.164,0.093,0.120,3,120,16
1784771422982,2026-07-23T01:50:22.982Z,-23.6052685,-46.8362035,831.167,0.074,0.090,3,120,16
1784771423044,2026-07-23T01:50:23.044Z,-23.6052684,-46.8362034,831.169,0.050,0.070,3,120,16
1784771423105,2026-07-23T01:50:23.105Z,-23.6052684,-46.8362035,831.177,0.028,0.050,3,120,16
1784771423167,2026-07-23T01:50:23.167Z,-23.6052685,-46.8362034,831.165,0.036,0.030,3,120,16
1784771423228,2026-07-23T01:50:23.228Z,-23.6052685,-46.8362035,831.175,0.009,0.040,3,120,16
1784771423290,2026-07-23T01:50:23.290Z,-23.6052685,-46.8362033,831.160,0.086,0.010,3,120,16
1784771423351,2026-07-23T01:50:23.351Z,-23.6052685,-46.8362034,831.166,0.050,0.090,3,120,16
1784771423413,2026-07-23T01:50:23.413Z,-23.6052683,-46.8362035,831.169,0.189,0.050,3,120,16
1784771423474,2026-07-23T01:50:23.474Z,-23.6052679,-46.8362035,831.171,0.397,0.190,3,120,16
1784771423536,2026-07-23T01:50:23.536Z,-23.6052675,-46.8362035,831.180,0.373,0.400,3,120,16
1784771423597,2026-07-23T01:50:23.597Z,-23.6052674,-46.8362035,831.182,0.328,0.370,3,120,16
1784771423659,2026-07-23T01:50:23.659Z,-23.6052676,-46.8362035,831.164,0.110,0.330,3,120,16
1784771423720,2026-07-23T01:50:23.720Z,-23.6052678,-46.8362036,831.150,0.067,0.110,3,120,16
1784771423782,2026-07-23T01:50:23.782Z,-23.6052679,-46.8362037,831.143,0.164,0.070,3,120,16
1784771423843,2026-07-23T01:50:23.843Z,-23.6052679,-46.8362036,831.158,0.082,0.170,3,120,16
1784771423905,2026-07-23T01:50:23.905Z,-23.6052679,-46.8362035,831.158,0.066,0.080,3,120,17
1784771423966,2026-07-23T01:50:23.966Z,-23.6052679,-46.8362036,831.166,0.033,0.070,3,120,17
1784771424027,2026-07-23T01:50:24.027Z,-23.6052679,-46.8362036,831.169,0.038,0.030,3,120,17
1784771424089,2026-07-23T01:50:24.089Z,-23.6052680,-46.8362036,831.167,0.056,0.040,3,120,17
1784771424150,2026-07-23T01:50:24.150Z,-23.6052680,-46.8362036,831.178,0.046,0.060,3,120,17
1784771424212,2026-07-23T01:50:24.212Z,-23.6052680,-46.8362037,831.188,0.070,0.050,3,120,17
1784771424273,2026-07-23T01:50:24.273Z,-23.6052681,-46.8362038,831.208,0.104,0.070,3,120,17
1784771424335,2026-07-23T01:50:24.335Z,-23.6052681,-46.8362038,831.200,0.105,0.100,3,120,17
1784771424396,2026-07-23T01:50:24.396Z,-23.6052681,-46.8362038,831.209,0.081,0.100,3,120,17
1784771424458,2026-07-23T01:50:24.458Z,-23.6052681,-46.8362039,831.217,0.060,0.080,3,120,17
1784771424519,2026-07-23T01:50:24.519Z,-23.6052681,-46.8362039,831.213,0.087,0.060,3,120,17
1784771424581,2026-07-23T01:50:24.581Z,-23.6052680,-46.8362038,831.214,0.089,0.090,3,120,17
1784771424642,2026-07-23T01:50:24.642Z,-23.6052681,-46.8362038,831.201,0.017,0.090,3,120,17
1784771424704,2026-07-23T01:50:24.704Z,-23.6052682,-46.8362038,831.209,0.049,0.030,3,120,17
1784771424765,2026-07-23T01:50:24.765Z,-23.6052682,-46.8362038,831.223,0.043,0.050,3,120,17
1784771424827,2026-07-23T01:50:24.827Z,-23.6052682,-46.8362037,831.216,0.056,0.040,3,120,17
1784771424888,2026-07-23T01:50:24.888Z,-23.6052682,-46.8362036,831.226,0.106,0.060,3,120,17
1784771424950,2026-07-23T01:50:24.950Z,-23.6052682,-46.8362036,831.248,0.097,0.110,3,120,18
1784771425005,2026-07-23T01:50:25.005Z,-23.6052681,-46.8362036,831.241,0.092,0.100,3,120,18
1784771425060,2026-07-23T01:50:25.060Z,-23.6052681,-46.8362036,831.244,0.036,0.090,3,120,18
1784771425115,2026-07-23T01:50:25.115Z,-23.6052681,-46.8362036,831.249,0.034,0.040,3,120,18
1784771425170,2026-07-23T01:50:25.170Z,-23.6052681,-46.8362036,831.259,0.024,0.030,3,120,18
1784771425225,2026-07-23T01:50:25.225Z,-23.6052681,-46.8362037,831.266,0.021,0.020,3,120,18
1784771425280,2026-07-23T01:50:25.280Z,-23.6052681,-46.8362036,831.259,0.017,0.020,3,120,18
1784771425335,2026-07-23T01:50:25.335Z,-23.6052681,-46.8362036,831.264,0.011,0.020,3,120,18
1784771425390,2026-07-23T01:50:25.390Z,-23.6052681,-46.8362036,831.270,0.021,0.010,3,120,18
1784771425445,2026-07-23T01:50:25.445Z,-23.6052680,-46.8362036,831.285,0.056,0.020,3,120,18
1784771425500,2026-07-23T01:50:25.500Z,-23.6052680,-46.8362036,831.278,0.028,0.060,3,120,18
1784771425555,2026-07-23T01:50:25.555Z,-23.6052681,-46.8362034,831.274,0.117,0.030,3,120,18
1784771425610,2026-07-23T01:50:25.610Z,-23.6052681,-46.8362034,831.303,0.078,0.120,3,120,18
1784771425665,2026-07-23T01:50:25.665Z,-23.6052680,-46.8362034,831.305,0.074,0.080,3,120,18
1784771425720,2026-07-23T01:50:25.720Z,-23.6052681,-46.8362034,831.303,0.043,0.080,3,120,18
1784771425775,2026-07-23T01:50:25.775Z,-23.6052682,-46.8362033,831.299,0.097,0.040,3,120,18
1784771425830,2026-07-23T01:50:25.830Z,-23.6052682,-46.8362034,831.307,0.074,0.100,3,120,18
1784771425885,2026-07-23T01:50:25.885Z,-23.6052682,-46.8362032,831.295,0.093,0.070,3,122,19
1784771425937,2026-07-23T01:50:25.937Z,-23.6052682,-46.8362032,831.300,0.113,0.090,3,122,19
1784771425989,2026-07-23T01:50:25.989Z,-23.6052682,-46.8362032,831.311,0.088,0.110,3,122,19
1784771426041,2026-07-23T01:50:26.041Z,-23.6052682,-46.8362032,831.332,0.040,0.090,3,122,19
1784771426093,2026-07-23T01:50:26.093Z,-23.6052682,-46.8362031,831.335,0.048,0.040,3,122,19
1784771426145,2026-07-23T01:50:26.145Z,-23.6052682,-46.8362031,831.345,0.035,0.050,3,122,19
1784771426197,2026-07-23T01:50:26.197Z,-23.6052682,-46.8362031,831.347,0.016,0.040,3,122,19
1784771426249,2026-07-23T01:50:26.249Z,-23.6052682,-46.8362031,831.337,0.062,0.020,3,122,19
1784771426301,2026-07-23T01:50:26.301Z,-23.6052681,-46.8362030,831.346,0.034,0.060,3,122,19
1784771426353,2026-07-23T01:50:26.353Z,-23.6052681,-46.8362030,831.346,0.037,0.030,3,122,19
1784771426406,2026-07-23T01:50:26.406Z,-23.6052681,-46.8362030,831.354,0.040,0.040,3,122,19
1784771426458,2026-07-23T01:50:26.458Z,-23.6052680,-46.8362029,831.346,0.033,0.040,3,122,19
1784771426510,2026-07-23T01:50:26.510Z,-23.6052678,-46.8362030,831.374,0.148,0.030,3,122,19
1784771426562,2026-07-23T01:50:26.562Z,-23.6052677,-46.8362029,831.379,0.174,0.150,3,122,19
1784771426614,2026-07-23T01:50:26.614Z,-23.6052676,-46.8362029,831.382,0.219,0.180,3,122,19
1784771426666,2026-07-23T01:50:26.666Z,-23.6052673,-46.8362029,831.395,0.340,0.220,3,122,19
1784771426718,2026-07-23T01:50:26.718Z,-23.6052671,-46.8362029,831.387,0.346,0.340,3,122,19
1784771426770,2026-07-23T01:50:26.770Z,-23.6052671,-46.8362029,831.403,0.176,0.350,3,122,19
1784771426822,2026-07-23T01:50:26.822Z,-23.6052671,-46.8362029,831.403,0.067,0.180,3,122,19
1784771426875,2026-07-23T01:50:26.875Z,-23.6052671,-46.8362028,831.392,0.041,0.070,3,122,20
1784771426936,2026-07-23T01:50:26.936Z,-23.6052672,-46.8362028,831.380,0.049,0.040,3,122,20
1784771426997,2026-07-23T01:50:26.997Z,-23.6052672,-46.8362027,831.363,0.120,0.050,3,122,20
1784771427059,2026-07-23T01:50:27.059Z,-23.6052672,-46.8362027,831.361,0.085,0.120,3,122,20
1784771427120,2026-07-23T01:50:27.120Z,-23.6052672,-46.8362027,831.388,0.092,0.090,3,122,20
1784771427182,2026-07-23T01:50:27.182Z,-23.6052672,-46.8362027,831.380,0.059,0.090,3,122,20
1784771427243,2026-07-23T01:50:27.243Z,-23.6052671,-46.8362028,831.397,0.013,0.060,3,122,20
1784771427305,2026-07-23T01:50:27.305Z,-23.6052671,-46.8362028,831.399,0.015,0.010,3,122,20
1784771427366,2026-07-23T01:50:27.366Z,-23.6052670,-46.8362030,831.397,0.117,0.020,3,122,20
1784771427428,2026-07-23T01:50:27.428Z,-23.6052671,-46.8362029,831.376,0.078,0.120,3,122,20
1784771427489,2026-07-23T01:50:27.489Z,-23.6052671,-46.8362029,831.391,0.022,0.080,3,122,20
1784771427551,2026-07-23T01:50:27.551Z,-23.6052670,-46.8362030,831.393,0.083,0.020,3,122,20
1784771427612,2026-07-23T01:50:27.612Z,-23.6052668,-46.8362032,831.393,0.167,0.080,3,122,20
1784771427674,2026-07-23T01:50:27.674Z,-23.6052667,-46.8362035,831.428,0.225,0.170,3,122,20
1784771427735,2026-07-23T01:50:27.735Z,-23.6052666,-46.8362037,831.456,0.240,0.230,3,122,20
1784771427797,2026-07-23T01:50:27.797Z,-23.6052664,-46.8362038,831.467,0.260,0.250,3,122,20
1784771427858,2026-07-23T01:50:27.858Z,-23.6052661,-46.8362036,831.476,0.313,0.270,3,122,20
1784771427920,2026-07-23T01:50:27.920Z,-23.6052660,-46.8362034,831.466,0.281,0.320,3,122,21
1784771427971,2026-07-23T01:50:27.971Z,-23.6052660,-46.8362030,831.446,0.348,0.290,3,122,21
1784771428023,2026-07-23T01:50:28.023Z,-23.6052659,-46.8362028,831.444,0.365,0.350,3,122,21
1784771428075,2026-07-23T01:50:28.075Z,-23.6052661,-46.8362026,831.441,0.346,0.370,3,122,21
1784771428127,2026-07-23T01:50:28.127Z,-23.6052662,-46.8362027,831.447,0.219,0.350,3,122,21
1784771428179,2026-07-23T01:50:28.179Z,-23.6052662,-46.8362028,831.455,0.142,0.220,3,122,21
1784771428231,2026-07-23T01:50:28.231Z,-23.6052662,-46.8362029,831.469,0.057,0.140,3,122,21
1784771428283,2026-07-23T01:50:28.283Z,-23.6052661,-46.8362030,831.478,0.071,0.060,3,122,21
1784771428335,2026-07-23T01:50:28.335Z,-23.6052660,-46.8362030,831.486,0.128,0.080,3,122,21
1784771428387,2026-07-23T01:50:28.387Z,-23.6052660,-46.8362029,831.482,0.037,0.130,3,122,21
1784771428439,2026-07-23T01:50:28.439Z,-23.6052661,-46.8362029,831.496,0.037,0.050,3,122,21
1784771428491,2026-07-23T01:50:28.491Z,-23.6052662,-46.8362028,831.503,0.084,0.050,3,122,21
1784771428543,2026-07-23T01:50:28.543Z,-23.6052663,-46.8362028,831.484,0.138,0.090,3,122,21
1784771428595,2026-07-23T01:50:28.595Z,-23.6052664,-46.8362028,831.477,0.165,0.140,3,122,21
1784771428647,2026-07-23T01:50:28.647Z,-23.6052666,-46.8362029,831.471,0.292,0.160,3,122,21
1784771428699,2026-07-23T01:50:28.699Z,-23.6052670,-46.8362031,831.470,0.539,0.290,3,122,21
1784771428751,2026-07-23T01:50:28.751Z,-23.6052673,-46.8362033,831.457,0.578,0.540,3,122,21
1784771428803,2026-07-23T01:50:28.803Z,-23.6052674,-46.8362037,831.504,0.544,0.580,3,122,21
1784771428855,2026-07-23T01:50:28.855Z,-23.6052673,-46.8362038,831.516,0.395,0.540,3,122,22
1784771428913,2026-07-23T01:50:28.913Z,-23.6052673,-46.8362037,831.518,0.171,0.400,3,122,22
1784771428971,2026-07-23T01:50:28.971Z,-23.6052671,-46.8362035,831.506,0.095,0.170,3,122,22
1784771429029,2026-07-23T01:50:29.029Z,-23.6052670,-46.8362035,831.508,0.135,0.100,3,122,22
1784771429087,2026-07-23T01:50:29.087Z,-23.6052672,-46.8362035,831.488,0.076,0.140,3,122,22
1784771429145,2026-07-23T01:50:29.145Z,-23.6052672,-46.8362036,831.506,0.110,0.080,3,122,22
1784771429203,2026-07-23T01:50:29.203Z,-23.6052672,-46.8362037,831.510,0.127,0.110,3,122,22
1784771429261,2026-07-23T01:50:29.261Z,-23.6052672,-46.8362036,831.525,0.044,0.130,3,122,22
1784771429319,2026-07-23T01:50:29.319Z,-23.6052672,-46.8362036,831.528,0.019,0.040,3,122,22
1784771429377,2026-07-23T01:50:29.377Z,-23.6052671,-46.8362036,831.531,0.039,0.020,3,122,22
1784771429435,2026-07-23T01:50:29.435Z,-23.6052672,-46.8362036,831.532,0.032,0.040,3,122,22
1784771429493,2026-07-23T01:50:29.493Z,-23.6052672,-46.8362035,831.543,0.065,0.030,3,122,22
1784771429551,2026-07-23T01:50:29.551Z,-23.6052671,-46.8362034,831.531,0.060,0.070,3,122,22
1784771429609,2026-07-23T01:50:29.609Z,-23.6052672,-46.8362035,831.542,0.044,0.060,3,122,22
1784771429667,2026-07-23T01:50:29.667Z,-23.6052672,-46.8362035,831.548,0.038,0.040,3,122,22
1784771429725,2026-07-23T01:50:29.725Z,-23.6052672,-46.8362035,831.547,0.030,0.040,3,122,22
1784771429783,2026-07-23T01:50:29.783Z,-23.6052673,-46.8362034,831.548,0.057,0.030,3,122,22
1784771429841,2026-07-23T01:50:29.841Z,-23.6052673,-46.8362034,831.539,0.041,0.060,3,122,22
1784771429900,2026-07-23T01:50:29.900Z,-23.6052673,-46.8362034,831.549,0.021,0.040,3,120,23
1784771429955,2026-07-23T01:50:29.955Z,-23.6052672,-46.8362034,831.553,0.060,0.020,3,120,23
1784771430010,2026-07-23T01:50:30.010Z,-23.6052673,-46.8362034,831.551,0.030,0.060,3,120,23
1784771430065,2026-07-23T01:50:30.065Z,-23.6052673,-46.8362034,831.553,0.040,0.030,3,120,23
1784771430120,2026-07-23T01:50:30.120Z,-23.6052674,-46.8362034,831.554,0.030,0.040,3,120,23
1784771430175,2026-07-23T01:50:30.175Z,-23.6052674,-46.8362034,831.549,0.068,0.030,3,120,23
1784771430230,2026-07-23T01:50:30.230Z,-23.6052674,-46.8362034,831.557,0.060,0.070,3,120,23
1784771430285,2026-07-23T01:50:30.285Z,-23.6052675,-46.8362033,831.531,0.077,0.060,3,120,23
1784771430340,2026-07-23T01:50:30.340Z,-23.6052676,-46.8362034,831.535,0.085,0.080,3,120,23
1784771430395,2026-07-23T01:50:30.395Z,-23.6052676,-46.8362035,831.553,0.116,0.090,3,120,23
1784771430450,2026-07-23T01:50:30.450Z,-23.6052676,-46.8362034,831.565,0.031,0.120,3,120,23
1784771430505,2026-07-23T01:50:30.505Z,-23.6052676,-46.8362036,831.569,0.098,0.030,3,120,23
1784771430560,2026-07-23T01:50:30.560Z,-23.6052676,-46.8362037,831.562,0.151,0.100,3,120,23
1784771430615,2026-07-23T01:50:30.615Z,-23.6052677,-46.8362038,831.562,0.145,0.150,3,120,23
1784771430670,2026-07-23T01:50:30.670Z,-23.6052677,-46.8362037,831.558,0.089,0.150,3,120,23
1784771430725,2026-07-23T01:50:30.725Z,-23.6052677,-46.8362038,831.567,0.118,0.090,3,120,23
1784771430780,2026-07-23T01:50:30.780Z,-23.6052678,-46.8362040,831.566,0.204,0.120,3,120,23
1784771430835,2026-07-23T01:50:30.835Z,-23.6052677,-46.8362042,831.554,0.252,0.200,3,120,23
1784771430890,2026-07-23T01:50:30.890Z,-23.6052676,-46.8362042,831.594,0.134,0.250,3,120,24
1784771430951,2026-07-23T01:50:30.951Z,-23.6052676,-46.8362042,831.603,0.082,0.130,3,120,24
1784771431013,2026-07-23T01:50:31.013Z,-23.6052675,-46.8362042,831.582,0.106,0.080,3,120,24
1784771431075,2026-07-23T01:50:31.075Z,-23.6052675,-46.8362043,831.591,0.129,0.110,3,120,24
1784771431137,2026-07-23T01:50:31.137Z,-23.6052675,-46.8362047,831.611,0.323,0.130,3,120,24
1784771431199,2026-07-23T01:50:31.199Z,-23.6052675,-46.8362048,831.583,0.304,0.320,3,120,24
1784771431261,2026-07-23T01:50:31.261Z,-23.6052676,-46.8362048,831.569,0.240,0.300,3,120,24
1784771431323,2026-07-23T01:50:31.323Z,-23.6052676,-46.8362048,831.605,0.071,0.240,3,120,24
1784771431385,2026-07-23T01:50:31.385Z,-23.6052676,-46.8362046,831.609,0.134,0.070,3,120,24
1784771431446,2026-07-23T01:50:31.446Z,-23.6052676,-46.8362046,831.617,0.145,0.130,3,120,24
1784771431508,2026-07-23T01:50:31.508Z,-23.6052679,-46.8362046,831.622,0.274,0.140,3,120,24
1784771431570,2026-07-23T01:50:31.570Z,-23.6052680,-46.8362045,831.614,0.296,0.270,3,120,24
1784771431632,2026-07-23T01:50:31.632Z,-23.6052681,-46.8362044,831.602,0.271,0.300,3,120,24
1784771431694,2026-07-23T01:50:31.694Z,-23.6052680,-46.8362043,831.591,0.131,0.270,3,120,24
1784771431756,2026-07-23T01:50:31.756Z,-23.6052679,-46.8362041,831.599,0.207,0.130,3,120,24
1784771431818,2026-07-23T01:50:31.818Z,-23.6052679,-46.8362039,831.593,0.247,0.210,3,120,24
1784771431880,2026-07-23T01:50:31.880Z,-23.6052678,-46.8362037,831.594,0.276,0.250,3,120,25
1784771431941,2026-07-23T01:50:31.941Z,-23.6052679,-46.8362037,831.593,0.228,0.280,3,120,25
1784771432002,2026-07-23T01:50:32.002Z,-23.6052680,-46.8362037,831.601,0.177,0.230,3,120,25
1784771432064,2026-07-23T01:50:32.064Z,-23.6052682,-46.8362038,831.603,0.212,0.180,3,120,25
1784771432125,2026-07-23T01:50:32.125Z,-23.6052683,-46.8362038,831.608,0.242,0.210,3,120,25
1784771432187,2026-07-23T01:50:32.187Z,-23.6052685,-46.8362038,831.621,0.283,0.240,3,120,25
1784771432248,2026-07-23T01:50:32.248Z,-23.6052687,-46.8362036,831.634,0.378,0.280,3,120,25
1784771432310,2026-07-23T01:50:32.310Z,-23.6052685,-46.8362035,831.684,0.289,0.380,3,120,25
1784771432371,2026-07-23T01:50:32.371Z,-23.6052683,-46.8362033,831.688,0.291,0.290,3,120,25
1784771432433,2026-07-23T01:50:32.433Z,-23.6052681,-46.8362033,831.680,0.294,0.290,3,120,25
1784771432494,2026-07-23T01:50:32.494Z,-23.6052679,-46.8362033,831.664,0.279,0.290,3,120,25
1784771432556,2026-07-23T01:50:32.556Z,-23.6052678,-46.8362032,831.683,0.106,0.280,3,120,25
1784771432617,2026-07-23T01:50:32.617Z,-23.6052677,-46.8362031,831.718,0.189,0.110,3,120,25
1784771432679,2026-07-23T01:50:32.679Z,-23.6052675,-46.8362032,831.729,0.215,0.190,3,120,25
1784771432740,2026-07-23T01:50:32.740Z,-23.6052673,-46.8362030,831.714,0.300,0.220,3,120,25
1784771432802,2026-07-23T01:50:32.802Z,-23.6052672,-46.8362029,831.699,0.262,0.300,3,120,25
1784771432863,2026-07-23T01:50:32.863Z,-23.6052672,-46.8362027,831.691,0.212,0.260,3,120,25
1784771432925,2026-07-23T01:50:32.925Z,-23.6052672,-46.8362027,831.687,0.157,0.210,3,120,26
1784771432977,2026-07-23T01:50:32.977Z,-23.6052671,-46.8362027,831.702,0.147,0.160,3,120,26
1784771433029,2026-07-23T01:50:33.029Z,-23.6052671,-46.8362026,831.708,0.126,0.150,3,120,26
1784771433081,2026-07-23T01:50:33.081Z,-23.6052672,-46.8362024,831.697,0.163,0.130,3,120,26
1784771433133,2026-07-23T01:50:33.133Z,-23.6052672,-46.8362023,831.694,0.143,0.160,3,120,26
1784771433185,2026-07-23T01:50:33.185Z,-23.6052672,-46.8362024,831.694,0.048,0.140,3,120,26
1784771433237,2026-07-23T01:50:33.237Z,-23.6052671,-46.8362024,831.695,0.015,0.050,3,120,26
1784771433289,2026-07-23T01:50:33.289Z,-23.6052671,-46.8362023,831.685,0.070,0.020,3,120,26
1784771433341,2026-07-23T01:50:33.341Z,-23.6052670,-46.8362023,831.698,0.068,0.070,3,120,26
1784771433393,2026-07-23T01:50:33.393Z,-23.6052670,-46.8362023,831.691,0.047,0.070,3,120,26
1784771433446,2026-07-23T01:50:33.446Z,-23.6052669,-46.8362023,831.696,0.018,0.050,3,120,26
1784771433498,2026-07-23T01:50:33.498Z,-23.6052669,-46.8362024,831.703,0.058,0.020,3,120,26
1784771433550,2026-07-23T01:50:33.550Z,-23.6052669,-46.8362025,831.719,0.089,0.060,3,120,26
1784771433602,2026-07-23T01:50:33.602Z,-23.6052668,-46.8362025,831.724,0.052,0.090,3,120,26
1784771433654,2026-07-23T01:50:33.654Z,-23.6052668,-46.8362026,831.736,0.101,0.050,3,120,26
1784771433706,2026-07-23T01:50:33.706Z,-23.6052668,-46.8362028,831.760,0.176,0.100,3,120,26
1784771433758,2026-07-23T01:50:33.758Z,-23.6052668,-46.8362029,831.741,0.174,0.180,3,120,26
1784771433810,2026-07-23T01:50:33.810Z,-23.6052668,-46.8362029,831.728,0.121,0.170,3,120,26
1784771433862,2026-07-23T01:50:33.862Z,-23.6052668,-46.8362030,831.733,0.129,0.120,3,120,26
1784771433915,2026-07-23T01:50:33.915Z,-23.6052668,-46.8362031,831.753,0.135,0.130,3,120,27
1784771433967,2026-07-23T01:50:33.967Z,-23.6052667,-46.8362032,831.758,0.083,0.140,3,120,27
1784771434019,2026-07-23T01:50:34.019Z,-23.6052667,-46.8362032,831.767,0.088,0.080,3,120,27
1784771434071,2026-07-23T01:50:34.071Z,-23.6052666,-46.8362033,831.766,0.096,0.090,3,120,27
1784771434123,2026-07-23T01:50:34.123Z,-23.6052666,-46.8362033,831.759,0.046,0.100,3,120,27
1784771434175,2026-07-23T01:50:34.175Z,-23.6052666,-46.8362033,831.752,0.067,0.050,3,120,27
1784771434227,2026-07-23T01:50:34.227Z,-23.6052666,-46.8362035,831.750,0.121,0.070,3,120,27
1784771434279,2026-07-23T01:50:34.279Z,-23.6052666,-46.8362036,831.766,0.093,0.120,3,120,27
1784771434331,2026-07-23T01:50:34.331Z,-23.6052666,-46.8362036,831.768,0.085,0.090,3,120,27
1784771434383,2026-07-23T01:50:34.383Z,-23.6052666,-46.8362036,831.768,0.042,0.090,3,120,27
1784771434436,2026-07-23T01:50:34.436Z,-23.6052666,-46.8362035,831.767,0.018,0.040,3,120,27
1784771434488,2026-07-23T01:50:34.488Z,-23.6052666,-46.8362035,831.750,0.051,0.020,3,120,27
