epoch,speed,totalGForce,gForceX,gForceY,steering_angle,sats,lat,lng
1785631039200,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631039400,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631039500,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631039500,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631039700,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631039800,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631040000,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631040100,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631040100,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631040300,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631040400,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631040400,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631040600,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631040700,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631040700,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631040900,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631040900,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631041000,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631041100,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631041300,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631041400,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631041500,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631041700,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631041800,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631042000,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631042100,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631042300,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631042400,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631042600,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631042800,0.0,0.00,0.00,0.00,0.0,17,-23.605372,-46.836185
1785631042900,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836185
1785631042900,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836185
1785631043100,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836185
1785631043300,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836185
1785631043300,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836185
1785631043400,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836185
1785631043600,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836185
1785631043700,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836185
1785631043900,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836185
1785631044000,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836185
1785631044100,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836185
1785631044200,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836185
1785631044200,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836185
1785631044400,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836185
1785631044500,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836185
1785631044600,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836185
1785631044800,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836185
1785631044900,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836185
1785631045000,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836185
1785631045200,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631045300,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631045400,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631045500,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631045600,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631045700,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631045800,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631045800,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631046000,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631046100,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631046200,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631046300,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631046300,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631046400,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631046500,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631046700,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631046700,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631046800,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631046900,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631047000,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631047100,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631047200,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631047300,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631047400,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631047500,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631047600,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631047700,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631047800,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631048000,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631048100,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631048100,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631048200,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631048200,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631048300,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631048500,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631048600,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631048800,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631048900,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631049100,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631049100,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631049300,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631049300,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631049400,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631049500,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631049700,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631049800,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631049900,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631050000,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631050100,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631050200,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631050300,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631050500,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631050600,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631050700,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631050900,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631051000,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631051000,0.0,0.00,0.00,0.00,0.0,17,-23.605373,-46.836184
1785631051100,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836184
1785631051300,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836184
1785631051400,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836184
1785631051600,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836184
1785631051700,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836184
1785631051800,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836184
1785631051900,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836184
1785631052000,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836184
1785631052100,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836184
1785631052200,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836184
1785631052300,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836185
1785631052400,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836185
1785631052500,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836185
1785631052700,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836185
1785631052800,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836185
1785631052900,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836185
1785631053000,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836185
1785631053100,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836185
1785631053200,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836185
1785631053300,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836185
1785631053400,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836185
1785631053500,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836185
1785631053600,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836185
1785631053800,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836185
1785631053900,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836185
1785631054000,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836185
1785631054100,0.0,0.00,0.00,0.00,0.0,17,-23.605374,-46.836185
1785631054300,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631054400,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631054500,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631054600,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631054700,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631054900,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631055000,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631055200,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631055300,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631055500,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631055600,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631055600,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631055700,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631055900,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631055900,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631056000,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631056100,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631056200,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631056300,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631056500,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631056600,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631056700,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631056700,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631056800,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631056900,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631056900,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631057000,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631057200,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631057300,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631057300,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631057400,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631057400,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631057500,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631057700,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631057800,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631057900,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631058000,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631058000,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631058100,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631058300,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631058400,0.0,0.00,0.00,0.00,0.0,17,-23.605375,-46.836185
1785631058500,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631058700,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631058800,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631058900,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631058900,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631059000,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631059200,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631059300,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631059400,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631059400,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631059600,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631059700,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631059700,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631059900,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631060000,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631060000,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631060200,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631060300,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631060300,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631060500,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631060600,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631060700,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631060900,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836185
1785631061000,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631061100,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631061300,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631061500,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631061700,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631061800,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631062000,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631062200,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631062300,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631062300,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631062500,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631062700,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631062700,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631062800,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631063000,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631063100,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631063200,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631063400,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631063500,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631063600,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631063700,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631063900,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631064000,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631064100,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631064200,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631064300,0.0,0.00,0.00,0.00,0.0,17,-23.605376,-46.836186
1785631064500,8.9,0.00,0.00,0.00,0.0,17,-23.605380,-46.836184
1785631064600,9.5,0.00,0.00,0.00,0.0,17,-23.605383,-46.836183
1785631064700,10.1,0.00,0.00,0.00,0.0,17,-23.605385,-46.836182
1785631064800,9.9,0.00,0.00,0.00,0.0,17,-23.605387,-46.836181
1785631065000,10.9,0.00,0.00,0.00,0.0,17,-23.605393,-46.836177
1785631065100,11.3,0.00,0.00,0.00,0.0,17,-23.605396,-46.836176
1785631065200,11.6,0.00,0.00,0.00,0.0,17,-23.605399,-46.836174
1785631065400,12.5,0.00,0.00,0.00,0.0,17,-23.605405,-46.836170
1785631065500,12.9,0.00,0.00,0.00,0.0,17,-23.605409,-46.836168
1785631065600,13.0,0.00,0.00,0.00,0.0,17,-23.605412,-46.836167
1785631065700,13.2,0.00,0.00,0.00,0.0,17,-23.605415,-46.836165
1785631065900,13.2,0.00,0.00,0.00,0.0,17,-23.605421,-46.836162
1785631066000,13.2,0.00,0.00,0.00,0.0,17,-23.605425,-46.836160
1785631066000,13.7,0.00,0.00,0.00,0.0,17,-23.605425,-46.836160
1785631066100,13.9,0.00,0.00,0.00,0.0,17,-23.605428,-46.836159
1785631066200,14.5,0.00,0.00,0.00,0.0,17,-23.605432,-46.836157
1785631066400,14.5,0.00,0.00,0.00,0.0,17,-23.605439,-46.836154
1785631066400,15.2,0.00,0.00,0.00,0.0,17,-23.605439,-46.836154
1785631066500,15.5,0.00,0.00,0.00,0.0,17,-23.605443,-46.836152
1785631066600,15.6,0.00,0.00,0.00,0.0,17,-23.605447,-46.836150
1785631066700,15.9,0.00,0.00,0.00,0.0,17,-23.605450,-46.836148
1785631066900,16.1,0.00,0.00,0.00,0.0,17,-23.605458,-46.836145
1785631067000,16.5,0.00,0.00,0.00,0.0,17,-23.605462,-46.836143
1785631067100,16.9,0.00,0.00,0.00,0.0,17,-23.605467,-46.836141
1785631067200,17.1,0.00,0.00,0.00,0.0,17,-23.605471,-46.836139
1785631067400,17.9,0.00,0.00,0.00,0.0,17,-23.605480,-46.836136
1785631067500,19.0,0.00,0.00,0.00,0.0,17,-23.605485,-46.836134
1785631067700,19.0,0.00,0.00,0.00,0.0,17,-23.605496,-46.836129
1785631067700,20.6,0.00,0.00,0.00,0.0,17,-23.605496,-46.836129
1785631067800,22.7,0.00,0.00,0.00,0.0,17,-23.605503,-46.836126
1785631067900,25.1,0.00,0.00,0.00,0.0,17,-23.605511,-46.836123
1785631068100,25.1,0.00,0.00,0.00,0.0,17,-23.605525,-46.836118
1785631068100,26.3,0.00,0.00,0.00,0.0,17,-23.605525,-46.836118
1785631068200,28.2,0.00,0.00,0.00,0.0,17,-23.605533,-46.836115
1785631068300,29.2,0.00,0.00,0.00,0.0,17,-23.605541,-46.836113
1785631068400,30.2,0.00,0.00,0.00,0.0,17,-23.605550,-46.836110
1785631068600,31.8,0.00,0.00,0.00,0.0,17,-23.605566,-46.836105
1785631068700,32.2,0.00,0.00,0.00,0.0,17,-23.605574,-46.836102
1785631068800,32.3,0.00,0.00,0.00,0.0,17,-23.605582,-46.836100
1785631068900,32.4,0.00,0.00,0.00,0.0,17,-23.605590,-46.836097
1785631069000,32.5,0.00,0.00,0.00,0.0,17,-23.605598,-46.836094
1785631069200,32.6,0.00,0.00,0.00,0.0,17,-23.605614,-46.836089
1785631069300,32.6,0.00,0.00,0.00,0.0,17,-23.605622,-46.836087
1785631069400,32.8,0.00,0.00,0.00,0.0,17,-23.605631,-46.836085
1785631069500,32.7,0.00,0.00,0.00,0.0,17,-23.605639,-46.836083
1785631069700,32.7,0.00,0.00,0.00,0.0,17,-23.605656,-46.836079
1785631069800,32.5,0.00,0.00,0.00,0.0,17,-23.605664,-46.836078
1785631069900,32.4,0.00,0.00,0.00,0.0,17,-23.605672,-46.836076
1785631070000,32.4,0.00,0.00,0.00,0.0,17,-23.605681,-46.836075
1785631070100,32.5,0.00,0.00,0.00,0.0,17,-23.605689,-46.836074
1785631070300,32.6,0.00,0.00,0.00,0.0,17,-23.605706,-46.836073
1785631070400,32.6,0.00,0.00,0.00,0.0,17,-23.605714,-46.836072
1785631070500,32.7,0.00,0.00,0.00,0.0,17,-23.605723,-46.836073
1785631070600,32.8,0.00,0.00,0.00,0.0,17,-23.605731,-46.836074
1785631070800,32.6,0.00,0.00,0.00,0.0,17,-23.605747,-46.836076
1785631070900,32.2,0.00,0.00,0.00,0.0,17,-23.605754,-46.836080
1785631071000,32.0,0.00,0.00,0.00,0.0,17,-23.605761,-46.836084
1785631071100,31.7,0.00,0.00,0.00,0.0,17,-23.605768,-46.836090
1785631071200,30.7,0.00,0.00,0.00,0.0,17,-23.605773,-46.836096
1785631071400,30.2,0.00,0.00,0.00,0.0,17,-23.605784,-46.836106
1785631071500,29.9,0.00,0.00,0.00,0.0,17,-23.605788,-46.836115
1785631071600,29.4,0.00,0.00,0.00,0.0,17,-23.605791,-46.836124
1785631071700,29.7,0.00,0.00,0.00,0.0,17,-23.605795,-46.836135
1785631071800,29.9,0.00,0.00,0.00,0.0,17,-23.605797,-46.836147
1785631072000,30.9,0.00,0.00,0.00,0.0,17,-23.605805,-46.836166
1785631072100,32.0,0.00,0.00,0.00,0.0,17,-23.605806,-46.836182
1785631072200,33.5,0.00,0.00,0.00,0.0,17,-23.605806,-46.836198
1785631072300,37.0,0.00,0.00,0.00,0.0,17,-23.605802,-46.836222
1785631072500,41.6,0.00,0.00,0.00,0.0,17,-23.605801,-46.836257
1785631072600,41.6,0.00,0.00,0.00,0.0,17,-23.605796,-46.836282
1785631072600,45.6,0.00,0.00,0.00,0.0,17,-23.605796,-46.836282
1785631072700,50.4,0.00,0.00,0.00,0.0,17,-23.605791,-46.836309
1785631072900,50.7,0.00,0.00,0.00,0.0,17,-23.605795,-46.836338
1785631073000,50.7,0.00,0.00,0.00,0.0,17,-23.605796,-46.836356
1785631073000,51.6,0.00,0.00,0.00,0.0,17,-23.605796,-46.836356
1785631073100,51.9,0.00,0.00,0.00,0.0,17,-23.605798,-46.836373
1785631073300,52.0,0.00,0.00,0.00,0.0,17,-23.605802,-46.836403
1785631073400,52.2,0.00,0.00,0.00,0.0,17,-23.605804,-46.836420
1785631073500,52.3,0.00,0.00,0.00,0.0,17,-23.605806,-46.836436
1785631073700,52.8,0.00,0.00,0.00,0.0,17,-23.605812,-46.836466
1785631073800,53.2,0.00,0.00,0.00,0.0,17,-23.605815,-46.836482
1785631074000,53.8,0.00,0.00,0.00,0.0,17,-23.605823,-46.836512
1785631074100,53.8,0.00,0.00,0.00,0.0,17,-23.605829,-46.836528
1785631074100,55.0,0.00,0.00,0.00,0.0,17,-23.605829,-46.836528
1785631074300,58.3,0.00,0.00,0.00,0.0,17,-23.605843,-46.836560
1785631074400,58.3,0.00,0.00,0.00,0.0,17,-23.605851,-46.836577
1785631074400,60.1,0.00,0.00,0.00,0.0,17,-23.605851,-46.836577
1785631074600,60.4,0.00,0.00,0.00,0.0,17,-23.605862,-46.836609
1785631074700,60.6,0.00,0.00,0.00,0.0,17,-23.605868,-46.836626
1785631074900,60.6,0.00,0.00,0.00,0.0,17,-23.605879,-46.836658
1785631075000,60.7,0.00,0.00,0.00,0.0,17,-23.605884,-46.836675
1785631075100,60.7,0.00,0.00,0.00,0.0,17,-23.605889,-46.836692
1785631075100,60.7,0.00,0.00,0.00,0.0,17,-23.605889,-46.836692
1785631075300,60.7,0.00,0.00,0.00,0.0,17,-23.605899,-46.836725
1785631075400,60.9,0.00,0.00,0.00,0.0,17,-23.605904,-46.836743
1785631075600,61.0,0.00,0.00,0.00,0.0,17,-23.605912,-46.836776
1785631075700,61.2,0.00,0.00,0.00,0.0,17,-23.605915,-46.836794
1785631075800,61.0,0.00,0.00,0.00,0.0,17,-23.605917,-46.836812
1785631076000,60.9,0.00,0.00,0.00,0.0,17,-23.605921,-46.836847
1785631076100,60.9,0.00,0.00,0.00,0.0,17,-23.605921,-46.836865
1785631076100,61.0,0.00,0.00,0.00,0.0,17,-23.605921,-46.836865
1785631076200,61.1,0.00,0.00,0.00,0.0,17,-23.605919,-46.836884
1785631076400,61.8,0.00,0.00,0.00,0.0,17,-23.605917,-46.836920
1785631076500,62.3,0.00,0.00,0.00,0.0,17,-23.605912,-46.836939
1785631076600,62.8,0.00,0.00,0.00,0.0,17,-23.605904,-46.836957
1785631076700,63.4,0.00,0.00,0.00,0.0,17,-23.605896,-46.836976
1785631076900,63.8,0.00,0.00,0.00,0.0,17,-23.605882,-46.837011
1785631077000,64.0,0.00,0.00,0.00,0.0,17,-23.605866,-46.837027
1785631077200,64.0,0.00,0.00,0.00,0.0,17,-23.605834,-46.837054
1785631077200,64.1,0.00,0.00,0.00,0.0,17,-23.605834,-46.837054
1785631077300,63.7,0.00,0.00,0.00,0.0,17,-23.605818,-46.837066
1785631077400,63.6,0.00,0.00,0.00,0.0,17,-23.605801,-46.837078
1785631077600,63.5,0.00,0.00,0.00,0.0,17,-23.605775,-46.837103
1785631077800,64.3,0.00,0.00,0.00,0.0,17,-23.605734,-46.837116
1785631077800,64.2,0.00,0.00,0.00,0.0,17,-23.605734,-46.837116
1785631077900,63.9,0.00,0.00,0.00,0.0,17,-23.605715,-46.837121
1785631078000,64.2,0.00,0.00,0.00,0.0,17,-23.605693,-46.837124
1785631078100,64.5,0.00,0.00,0.00,0.0,17,-23.605672,-46.837127
1785631078300,64.7,0.00,0.00,0.00,0.0,17,-23.605636,-46.837139
1785631078300,65.1,0.00,0.00,0.00,0.0,17,-23.605636,-46.837139
1785631078500,64.7,0.00,0.00,0.00,0.0,17,-23.605604,-46.837153
1785631078600,65.6,0.00,0.00,0.00,0.0,17,-23.605583,-46.837154
1785631078700,66.1,0.00,0.00,0.00,0.0,17,-23.605564,-46.837158
1785631078900,66.7,0.00,0.00,0.00,0.0,17,-23.605525,-46.837164
1785631078900,67.2,0.00,0.00,0.00,0.0,17,-23.605525,-46.837164
1785631079000,67.8,0.00,0.00,0.00,0.0,17,-23.605507,-46.837168
